timestamp,Batch_ID,Temperature,Pressure,pH,Dissolved_Oxygen
2024-04-11 04:25:00,BATCH_0416,74.273,1.608,6.826,49.49
2024-04-11 04:30:00,BATCH_0416,74.068,1.529,6.708,49.826
2024-04-11 04:35:00,BATCH_0416,75.915,1.621,6.676,48.048
2024-04-11 04:40:00,BATCH_0416,73.912,1.657,6.792,50.192
2024-04-11 04:45:00,BATCH_0416,74.357,1.621,6.604,47.764
2024-04-11 04:50:00,BATCH_0416,74.171,1.556,6.722,49.215
2024-04-11 04:55:00,BATCH_0416,74.157,1.622,6.617,49.214
2024-04-11 05:00:00,BATCH_0416,75.657,1.592,6.692,47.091
2024-04-11 05:05:00,BATCH_0416,75.491,1.61,6.709,48.231
2024-04-11 05:10:00,BATCH_0416,74.706,1.538,6.748,50.911
2024-04-11 05:15:00,BATCH_0416,74.596,1.587,6.769,49.462
2024-04-11 05:20:00,BATCH_0416,75.11,1.529,6.64,48.675
2024-04-11 05:25:00,BATCH_0416,74.029,1.663,6.732,47.52
2024-04-11 05:30:00,BATCH_0416,75.303,1.634,6.757,47.509
2024-04-11 05:35:00,BATCH_0416,73.266,1.588,6.743,48.166
2024-04-11 05:40:00,BATCH_0416,74.593,1.557,6.643,47.695
2024-04-11 05:45:00,BATCH_0416,74.875,1.577,6.681,50.314
2024-04-11 05:50:00,BATCH_0416,74.504,1.596,6.693,49.765
2024-04-11 05:55:00,BATCH_0416,75.362,1.581,6.743,49.301
2024-04-11 06:00:00,BATCH_0416,74.585,1.519,6.763,48.452
2024-04-11 06:05:00,BATCH_0416,75.185,1.604,6.75,49.913
2024-04-11 06:10:00,BATCH_0416,74.514,1.632,6.694,49.23
2024-04-11 06:15:00,BATCH_0416,74.613,1.542,6.754,49.634
2024-04-11 06:20:00,BATCH_0416,74.429,1.593,6.767,47.668
2024-04-11 06:25:00,BATCH_0416,75.482,1.587,6.783,50.823
2024-04-11 06:30:00,BATCH_0416,75.35,1.617,6.738,48.766
2024-04-11 06:35:00,BATCH_0416,74.465,1.55,6.672,47.191
2024-04-11 06:40:00,BATCH_0416,75.696,1.627,6.678,48.545
2024-04-11 06:45:00,BATCH_0416,75.097,1.622,6.742,48.287
2024-04-11 06:50:00,BATCH_0416,73.649,1.631,6.746,49.875
2024-04-11 06:55:00,BATCH_0416,74.729,1.56,6.791,48.804
2024-04-11 07:00:00,BATCH_0416,76.43,1.597,6.662,50.123
2024-04-11 07:05:00,BATCH_0416,74.791,1.606,6.65,48.325
2024-04-11 07:10:00,BATCH_0416,75.776,1.521,6.714,49.016
2024-04-11 07:15:00,BATCH_0416,75.025,1.598,6.777,47.844
2024-04-11 07:20:00,BATCH_0416,75.861,1.588,6.785,50.498
2024-04-11 07:25:00,BATCH_0416,74.108,1.59,6.703,50.985
2024-04-11 07:30:00,BATCH_0416,74.263,1.605,6.652,50.082
2024-04-11 07:35:00,BATCH_0416,74.078,1.613,6.704,49.081
2024-04-11 07:40:00,BATCH_0416,74.694,1.634,6.668,49.59
2024-04-11 07:45:00,BATCH_0416,72.329,1.601,6.747,47.906
2024-04-11 07:50:00,BATCH_0416,74.273,1.565,6.593,48.379
2024-04-11 07:55:00,BATCH_0416,74.864,1.524,6.73,46.761
2024-04-11 08:00:00,BATCH_0416,75.999,1.615,6.843,49.444
2024-04-11 08:05:00,BATCH_0416,74.125,1.542,6.663,50.387
2024-04-11 08:10:00,BATCH_0416,75.166,1.517,6.711,46.566
2024-04-11 08:15:00,BATCH_0416,74.644,1.59,6.7,48.569
2024-11-07 00:00:00,BATCH_0417,76.052,1.648,6.818,39.612
2024-11-07 00:05:00,BATCH_0417,76.051,1.629,6.83,41.385
2024-11-07 00:10:00,BATCH_0417,77.259,1.531,6.891,38.237
2024-11-07 00:15:00,BATCH_0417,76.717,1.622,6.808,41.135
2024-11-07 00:20:00,BATCH_0417,77.37,1.524,6.782,38.092
2024-11-07 00:25:00,BATCH_0417,75.596,1.568,6.828,40.57
2024-11-07 00:30:00,BATCH_0417,77.174,1.565,6.876,42.233
2024-11-07 00:35:00,BATCH_0417,77.334,1.649,6.874,40.152
2024-11-07 00:40:00,BATCH_0417,76.647,1.654,6.765,38.761
2024-11-07 00:45:00,BATCH_0417,75.97,1.606,6.787,41.758
2024-11-07 00:50:00,BATCH_0417,77.258,1.754,6.82,39.339
2024-11-07 00:55:00,BATCH_0417,76.028,1.661,6.924,38.507
2024-11-07 01:00:00,BATCH_0417,76.064,1.538,6.862,39.137
2024-11-07 01:05:00,BATCH_0417,75.503,1.545,6.799,40.019
2024-11-07 01:10:00,BATCH_0417,77.329,1.579,6.856,39.12
2024-11-07 01:15:00,BATCH_0417,75.326,1.696,6.935,42.638
2024-11-07 01:20:00,BATCH_0417,75.702,1.616,6.792,38.546
2024-11-07 01:25:00,BATCH_0417,77.152,1.597,6.825,40.9
2024-11-07 01:30:00,BATCH_0417,76.094,1.545,6.92,40.441
2024-11-07 01:35:00,BATCH_0417,77.371,1.56,6.884,40.361
2024-11-07 01:40:00,BATCH_0417,76.185,1.694,6.838,39.789
2024-11-07 01:45:00,BATCH_0417,76.612,1.593,6.82,39.302
2024-11-07 01:50:00,BATCH_0417,76.202,1.601,6.869,39.063
2024-11-07 01:55:00,BATCH_0417,76.387,1.575,6.941,41.819
2024-11-07 02:00:00,BATCH_0417,77.456,1.601,6.784,39.929
2024-11-07 02:05:00,BATCH_0417,75.428,1.583,6.844,39.749
2024-11-07 02:10:00,BATCH_0417,74.852,1.645,6.718,38.499
2024-11-07 02:15:00,BATCH_0417,74.995,1.665,6.786,37.538
2024-11-07 02:20:00,BATCH_0417,77.465,1.717,6.895,40.727
2024-11-07 02:25:00,BATCH_0417,75.436,1.524,6.775,39.496
2024-11-07 02:30:00,BATCH_0417,77.209,1.516,6.788,39.383
2024-11-07 02:35:00,BATCH_0417,75.173,1.627,6.803,39.056
2024-11-07 02:40:00,BATCH_0417,75.231,1.645,6.827,41.089
2024-11-07 02:45:00,BATCH_0417,76.569,1.634,6.86,40.02
2024-11-07 02:50:00,BATCH_0417,77.336,1.748,6.907,37.993
2024-11-07 02:55:00,BATCH_0417,76.205,1.594,6.866,41.291
2024-11-07 03:00:00,BATCH_0417,75.063,1.623,6.912,39.049
2024-11-07 03:05:00,BATCH_0417,78.338,1.556,6.856,40.653
2024-11-07 03:10:00,BATCH_0417,76.42,1.562,6.89,39.225
2024-11-07 03:15:00,BATCH_0417,76.511,1.685,6.738,41.402
2024-11-07 03:20:00,BATCH_0417,77.487,1.637,6.8,39.168
2024-11-07 03:25:00,BATCH_0417,77.428,1.659,6.772,40.638
2024-11-07 03:30:00,BATCH_0417,77.199,1.643,6.839,41.491
2024-11-07 03:35:00,BATCH_0417,76.749,1.684,6.733,39.105
2024-11-07 03:40:00,BATCH_0417,75.512,1.631,6.815,40.247
2024-11-07 03:45:00,BATCH_0417,77.575,1.626,6.814,39.826
2024-11-07 03:50:00,BATCH_0417,75.226,1.54,6.891,40.193
2024-11-07 03:55:00,BATCH_0417,76.138,1.615,6.798,40.118
2024-11-07 04:00:00,BATCH_0417,76.65,1.678,6.855,38.008
2024-11-07 04:05:00,BATCH_0417,76.108,1.66,6.846,40.302
2024-11-07 04:10:00,BATCH_0417,76.015,1.673,6.827,38.215
2024-11-07 04:15:00,BATCH_0417,75.686,1.72,6.851,37.251
2024-11-07 04:20:00,BATCH_0417,77.817,1.548,6.839,39.326
2024-11-07 04:25:00,BATCH_0417,76.57,1.62,6.824,39.375
2024-11-07 04:30:00,BATCH_0417,76.886,1.596,6.772,40.697
2024-11-07 04:35:00,BATCH_0417,77.222,1.618,6.774,40.47
2024-11-07 04:40:00,BATCH_0417,76.218,1.669,6.884,41.028
2024-11-07 04:45:00,BATCH_0417,76.561,1.607,6.839,39.119
2024-11-07 04:50:00,BATCH_0417,76.678,1.502,6.756,40.174
2024-11-07 04:55:00,BATCH_0417,76.601,1.707,6.862,38.723
2024-11-07 05:00:00,BATCH_0417,76.594,1.653,6.887,39.506
2024-11-07 05:05:00,BATCH_0417,75.795,1.692,6.813,38.049
2024-11-07 05:10:00,BATCH_0417,76.423,1.63,6.866,38.753
2024-11-07 05:15:00,BATCH_0417,77.153,1.565,6.8,38.884
2024-11-07 05:20:00,BATCH_0417,75.501,1.764,6.868,40.249
2024-11-07 05:25:00,BATCH_0417,77.532,1.584,6.793,40.197
2024-11-07 05:30:00,BATCH_0417,76.232,1.645,6.906,40.809
2024-11-07 05:35:00,BATCH_0417,76.194,1.713,6.868,40.561
2024-11-07 05:40:00,BATCH_0417,76.611,1.638,6.823,38.62
2024-11-07 05:45:00,BATCH_0417,77.204,1.586,6.913,39.331
2024-11-07 05:50:00,BATCH_0417,77.396,1.638,6.814,40.036
2024-11-07 05:55:00,BATCH_0417,76.918,1.628,6.829,41.592
2024-11-07 06:00:00,BATCH_0417,76.652,1.573,6.975,41.153
2024-11-07 06:05:00,BATCH_0417,77.694,1.661,6.842,39.196
2024-11-07 06:10:00,BATCH_0417,76.908,1.575,6.861,41.56
2024-11-07 06:15:00,BATCH_0417,77.559,1.673,6.778,38.618
2024-11-07 06:20:00,BATCH_0417,76.712,1.641,6.925,39.835
2024-11-07 06:25:00,BATCH_0417,75.641,1.627,6.872,39.329
2024-11-07 06:30:00,BATCH_0417,75.655,1.634,6.756,39.33
2024-11-07 06:35:00,BATCH_0417,77.286,1.624,6.856,39.321
2024-11-07 06:40:00,BATCH_0417,75.71,1.519,6.799,40.78
2024-11-07 06:45:00,BATCH_0417,76.559,1.565,6.925,40.465
2024-11-07 06:50:00,BATCH_0417,76.347,1.587,6.867,40.333
2024-11-07 06:55:00,BATCH_0417,76.52,1.558,6.911,39.806
2024-11-07 07:00:00,BATCH_0417,78.234,1.575,6.789,39.141
2024-11-07 07:05:00,BATCH_0417,75.638,1.585,6.814,38.977
2024-11-07 07:10:00,BATCH_0417,76.385,1.638,6.883,41.533
2024-11-07 07:15:00,BATCH_0417,77.047,1.612,6.89,39.08
2024-11-07 07:20:00,BATCH_0417,77.31,1.718,6.911,40.214
2024-11-07 07:25:00,BATCH_0417,76.263,1.768,6.866,38.642
2024-11-07 07:30:00,BATCH_0417,76.692,1.619,6.857,41.666
2024-11-07 07:35:00,BATCH_0417,76.477,1.595,6.93,41.714
2024-11-07 07:40:00,BATCH_0417,77.678,1.576,6.828,41.878
2024-11-07 07:45:00,BATCH_0417,75.389,1.608,6.786,38.987
2024-11-07 07:50:00,BATCH_0417,77.79,1.531,6.905,40.872
2024-11-07 07:55:00,BATCH_0417,76.294,1.585,6.82,43.43
2024-11-07 08:00:00,BATCH_0417,76.325,1.705,6.851,40.747
2024-11-07 08:05:00,BATCH_0417,77.081,1.614,6.916,40.168
2024-11-07 08:10:00,BATCH_0417,76.59,1.618,6.805,39.306
2024-11-07 08:15:00,BATCH_0417,76.581,1.662,6.934,41.108
2024-05-10 00:00:00,BATCH_0418,75.758,1.494,6.882,39.348
2024-05-10 00:05:00,BATCH_0418,75.635,1.564,6.686,40.099
2024-05-10 00:10:00,BATCH_0418,76.603,1.429,6.898,39.983
2024-05-10 00:15:00,BATCH_0418,76.138,1.502,6.701,39.323
2024-05-10 00:20:00,BATCH_0418,75.326,1.51,6.812,38.744
2024-05-10 00:25:00,BATCH_0418,75.327,1.568,6.739,37.897
2024-05-10 00:30:00,BATCH_0418,76.225,1.487,6.716,38.724
2024-05-10 00:35:00,BATCH_0418,76.393,1.59,6.735,39.539
2024-05-10 00:40:00,BATCH_0418,74.425,1.539,6.766,39.418
2024-05-10 00:45:00,BATCH_0418,75.128,1.532,6.642,38.863
2024-05-10 00:50:00,BATCH_0418,74.57,1.561,6.808,40.619
2024-05-10 00:55:00,BATCH_0418,75.279,1.532,6.745,39.498
2024-05-10 01:00:00,BATCH_0418,75.211,1.51,6.776,38.739
2024-05-10 01:05:00,BATCH_0418,77.069,1.578,6.742,40.03
2024-05-10 01:10:00,BATCH_0418,76.201,1.566,6.724,39.646
2024-05-10 01:15:00,BATCH_0418,76.526,1.518,6.768,39.936
2024-05-10 01:20:00,BATCH_0418,76.723,1.598,6.789,39.376
2024-05-10 01:25:00,BATCH_0418,75.351,1.529,6.79,37.333
2024-05-10 01:30:00,BATCH_0418,76.708,1.465,6.727,40.772
2024-05-10 01:35:00,BATCH_0418,76.771,1.448,6.687,39.668
2024-05-10 01:40:00,BATCH_0418,76.675,1.506,6.698,38.58
2024-05-10 01:45:00,BATCH_0418,75.07,1.556,6.726,38.632
2024-05-10 01:50:00,BATCH_0418,75.848,1.489,6.809,37.85
2024-05-10 01:55:00,BATCH_0418,75.859,1.573,6.682,38.437
2024-05-10 02:00:00,BATCH_0418,74.699,1.467,6.812,38.607
2024-05-10 02:05:00,BATCH_0418,76.779,1.528,6.806,41.232
2024-05-10 02:10:00,BATCH_0418,76.116,1.545,6.834,40.95
2024-05-10 02:15:00,BATCH_0418,73.804,1.536,6.719,39.981
2024-05-10 02:20:00,BATCH_0418,74.615,1.525,6.776,39.205
2024-05-10 02:25:00,BATCH_0418,73.772,1.532,6.763,38.772
2024-05-10 02:30:00,BATCH_0418,74.859,1.459,6.678,37.947
2024-05-10 02:35:00,BATCH_0418,74.61,1.567,6.745,39.741
2024-05-10 02:40:00,BATCH_0418,75.281,1.525,6.739,41.43
2024-05-10 02:45:00,BATCH_0418,73.952,1.553,6.735,39.072
2024-05-10 02:50:00,BATCH_0418,76.757,1.483,6.732,39.141
2024-05-10 02:55:00,BATCH_0418,74.948,1.494,6.692,39.449
2024-05-10 03:00:00,BATCH_0418,75.893,1.537,6.85,39.512
2024-05-10 03:05:00,BATCH_0418,75.7,1.478,6.782,38.516
2024-05-10 03:10:00,BATCH_0418,75.79,1.578,6.722,40.305
2024-05-10 03:15:00,BATCH_0418,75.552,1.509,6.799,40.088
2024-05-10 03:20:00,BATCH_0418,75.327,1.455,6.78,40.36
2024-05-10 03:25:00,BATCH_0418,75.658,1.616,6.788,40.381
2024-05-10 03:30:00,BATCH_0418,75.504,1.511,6.734,39.88
2024-05-10 03:35:00,BATCH_0418,76.427,1.528,6.843,41.597
2024-05-10 03:40:00,BATCH_0418,75.978,1.6,6.757,38.427
2024-05-10 03:45:00,BATCH_0418,76.266,1.494,6.868,40.296
2024-05-10 03:50:00,BATCH_0418,75.267,1.572,6.845,38.141
2024-05-10 03:55:00,BATCH_0418,74.483,1.641,6.787,38.71
2024-05-10 04:00:00,BATCH_0418,76.222,1.514,6.825,38.873
2024-05-10 04:05:00,BATCH_0418,76.162,1.51,6.763,40.133
2024-05-10 04:10:00,BATCH_0418,75.588,1.372,6.841,40.422
2024-05-10 04:15:00,BATCH_0418,75.578,1.556,6.762,38.147
2024-05-10 04:20:00,BATCH_0418,76.174,1.56,6.808,40.537
2024-05-10 04:25:00,BATCH_0418,75.29,1.556,6.694,39.91
2024-05-10 04:30:00,BATCH_0418,76.648,1.597,6.826,39.732
2024-05-10 04:35:00,BATCH_0418,75.084,1.612,6.803,38.498
2024-05-10 04:40:00,BATCH_0418,74.111,1.47,6.751,37.267
2024-05-10 04:45:00,BATCH_0418,74.57,1.506,6.777,38.123
2024-05-10 04:50:00,BATCH_0418,76.885,1.456,6.794,38.572
2024-05-10 04:55:00,BATCH_0418,74.528,1.555,6.756,40.232
2024-05-10 05:00:00,BATCH_0418,76.43,1.547,6.709,37.762
2024-05-10 05:05:00,BATCH_0418,75.228,1.536,6.75,37.433
2024-05-10 05:10:00,BATCH_0418,75.736,1.511,6.736,39.098
2024-05-10 05:15:00,BATCH_0418,74.904,1.591,6.779,36.716
2024-05-10 05:20:00,BATCH_0418,74.733,1.473,6.731,38.282
2024-05-10 05:25:00,BATCH_0418,76.39,1.582,6.77,37.98
2024-05-10 05:30:00,BATCH_0418,74.641,1.579,6.738,38.845
2024-05-10 05:35:00,BATCH_0418,78.012,1.462,6.704,38.528
2024-05-10 05:40:00,BATCH_0418,75.45,1.538,6.816,40.667
2024-05-10 05:45:00,BATCH_0418,76.482,1.501,6.705,39.982
2024-05-10 05:50:00,BATCH_0418,75.858,1.604,6.653,36.506
2024-05-10 05:55:00,BATCH_0418,75.55,1.562,6.811,37.382
2024-05-10 06:00:00,BATCH_0418,76.601,1.582,6.787,38.963
2024-05-10 06:05:00,BATCH_0418,74.7,1.541,6.834,40.769
2024-05-10 06:10:00,BATCH_0418,77.546,1.537,6.777,38.06
2024-05-10 06:15:00,BATCH_0418,75.103,1.537,6.75,38.995
2024-05-10 06:20:00,BATCH_0418,74.646,1.53,6.816,38.431
2024-05-10 06:25:00,BATCH_0418,76.095,1.499,6.763,38.175
2024-05-10 06:30:00,BATCH_0418,75.615,1.516,6.816,37.787
2024-05-10 06:35:00,BATCH_0418,75.427,1.581,6.748,38.047
2024-05-10 06:40:00,BATCH_0418,75.393,1.571,6.794,42.826
2024-05-10 06:45:00,BATCH_0418,75.039,1.527,6.79,39.158
2024-05-10 06:50:00,BATCH_0418,76.024,1.629,6.748,38.912
2024-05-10 06:55:00,BATCH_0418,75.597,1.477,6.647,37.916
2024-05-10 07:00:00,BATCH_0418,76.827,1.46,6.774,39.053
2024-05-10 07:05:00,BATCH_0418,75.983,1.485,6.899,39.777
2024-05-10 07:10:00,BATCH_0418,75.572,1.551,6.691,39.438
2024-05-10 07:15:00,BATCH_0418,76.836,1.5,6.808,39.203
2024-05-10 07:20:00,BATCH_0418,77.415,1.463,6.859,38.768
2024-05-10 07:25:00,BATCH_0418,75.869,1.572,6.772,40.003
2024-05-10 07:30:00,BATCH_0418,75.115,1.504,6.827,40.517
2024-05-10 07:35:00,BATCH_0418,75.663,1.431,6.765,39.388
2024-05-10 07:40:00,BATCH_0418,76.762,1.567,6.826,38.463
2024-05-10 07:45:00,BATCH_0418,75.257,1.55,6.789,37.571
2024-05-10 07:50:00,BATCH_0418,75.447,1.465,6.832,40.289
2024-05-10 07:55:00,BATCH_0418,77.212,1.565,6.82,40.215
2024-05-10 08:00:00,BATCH_0418,75.086,1.518,6.714,38.713
2024-05-10 08:05:00,BATCH_0418,75.618,1.457,6.747,39.415
2024-05-10 08:10:00,BATCH_0418,76.361,1.555,6.702,38.755
2024-05-10 08:15:00,BATCH_0418,75.896,1.513,6.779,38.27
2024-06-02 00:00:00,BATCH_0419,74.404,1.656,6.899,35.205
2024-06-02 00:05:00,BATCH_0419,75.887,1.62,6.918,36.628
2024-06-02 00:10:00,BATCH_0419,74.512,1.687,6.845,39.58
2024-06-02 00:15:00,BATCH_0419,75.857,1.699,6.906,38.425
2024-06-02 00:20:00,BATCH_0419,75.567,1.578,6.897,38.796
2024-06-02 00:25:00,BATCH_0419,74.073,1.589,6.912,36.602
2024-06-02 00:30:00,BATCH_0419,75.449,1.637,6.93,37.448
2024-06-02 00:35:00,BATCH_0419,72.719,1.62,6.789,37.319
2024-06-02 00:40:00,BATCH_0419,74.216,1.728,6.833,37.807
2024-06-02 00:45:00,BATCH_0419,74.96,1.628,6.779,36.247
2024-06-02 00:50:00,BATCH_0419,75.706,1.624,6.975,36.19
2024-06-02 00:55:00,BATCH_0419,74.78,1.59,6.94,36.254
2024-06-02 01:00:00,BATCH_0419,75.536,1.712,6.936,38.568
2024-06-02 01:05:00,BATCH_0419,74.088,1.649,6.898,37.203
2024-06-02 01:10:00,BATCH_0419,73.336,1.504,6.829,36.338
2024-06-02 01:15:00,BATCH_0419,76.232,1.641,6.859,38.138
2024-06-02 01:20:00,BATCH_0419,75.397,1.564,6.899,37.139
2024-06-02 01:25:00,BATCH_0419,74.67,1.594,6.859,37.09
2024-06-02 01:30:00,BATCH_0419,75.149,1.671,6.91,36.829
2024-06-02 01:35:00,BATCH_0419,74.355,1.652,6.944,37.976
2024-06-02 01:40:00,BATCH_0419,75.153,1.629,6.759,37.83
2024-06-02 01:45:00,BATCH_0419,74.143,1.586,6.911,39.011
2024-06-02 01:50:00,BATCH_0419,75.074,1.655,6.953,36.08
2024-06-02 01:55:00,BATCH_0419,75.481,1.639,6.937,37.364
2024-06-02 02:00:00,BATCH_0419,75.723,1.685,6.808,37.207
2024-06-02 02:05:00,BATCH_0419,75.47,1.63,6.834,38.713
2024-06-02 02:10:00,BATCH_0419,75.09,1.649,6.863,36.901
2024-06-02 02:15:00,BATCH_0419,75.305,1.559,6.885,38.21
2024-06-02 02:20:00,BATCH_0419,73.456,1.578,6.882,36.409
2024-06-02 02:25:00,BATCH_0419,74.204,1.625,6.934,37.198
2024-06-02 02:30:00,BATCH_0419,73.561,1.62,6.797,36.917
2024-06-02 02:35:00,BATCH_0419,74.061,1.613,6.847,37.368
2024-06-02 02:40:00,BATCH_0419,74.823,1.656,6.894,38.446
2024-06-02 02:45:00,BATCH_0419,73.916,1.552,6.964,37.326
2024-06-02 02:50:00,BATCH_0419,74.684,1.574,6.933,36.819
2024-06-02 02:55:00,BATCH_0419,75.719,1.695,6.87,37.214
2024-06-02 03:00:00,BATCH_0419,74.515,1.552,6.946,37.097
2024-06-02 03:05:00,BATCH_0419,76.17,1.581,6.913,36.956
2024-06-02 03:10:00,BATCH_0419,74.797,1.647,6.918,35.969
2024-06-02 03:15:00,BATCH_0419,75.071,1.556,6.829,36.317
2024-06-02 03:20:00,BATCH_0419,74.352,1.592,6.854,37.021
2024-06-02 03:25:00,BATCH_0419,75.063,1.599,6.925,37.38
2024-06-02 03:30:00,BATCH_0419,75.576,1.656,6.79,39.185
2024-06-02 03:35:00,BATCH_0419,75.621,1.601,6.834,39.251
2024-06-02 03:40:00,BATCH_0419,75.697,1.639,6.822,38.338
2024-06-02 03:45:00,BATCH_0419,75.031,1.713,6.855,36.481
2024-06-02 03:50:00,BATCH_0419,74.962,1.563,6.877,36.717
2024-06-02 03:55:00,BATCH_0419,74.45,1.651,6.833,35.858
2024-06-02 04:00:00,BATCH_0419,74.508,1.582,6.971,38.34
2024-06-02 04:05:00,BATCH_0419,75.803,1.637,6.834,37.703
2024-06-02 04:10:00,BATCH_0419,74.397,1.613,6.922,38.083
2024-06-02 04:15:00,BATCH_0419,75.184,1.593,6.901,36.453
2024-06-02 04:20:00,BATCH_0419,74.354,1.651,6.874,40.445
2024-06-02 04:25:00,BATCH_0419,73.767,1.591,6.905,36.636
2024-06-02 04:30:00,BATCH_0419,73.744,1.63,6.849,37.204
2024-06-02 04:35:00,BATCH_0419,74.944,1.632,6.95,36.467
2024-06-02 04:40:00,BATCH_0419,73.127,1.692,6.915,38.178
2024-06-02 04:45:00,BATCH_0419,74.534,1.597,6.906,37.357
2024-06-02 04:50:00,BATCH_0419,74.656,1.648,6.89,37.649
2024-06-02 04:55:00,BATCH_0419,74.035,1.651,6.851,40.068
2024-06-02 05:00:00,BATCH_0419,74.87,1.617,6.892,38.538
2024-06-02 05:05:00,BATCH_0419,73.819,1.65,6.816,37.457
2024-06-02 05:10:00,BATCH_0419,74.424,1.614,6.943,37.713
2024-06-02 05:15:00,BATCH_0419,75.933,1.663,6.874,36.555
2024-06-02 05:20:00,BATCH_0419,73.471,1.617,6.945,35.326
2024-06-02 05:25:00,BATCH_0419,74.587,1.604,6.974,37.51
2024-06-02 05:30:00,BATCH_0419,74.144,1.605,6.853,36.305
2024-06-02 05:35:00,BATCH_0419,75.096,1.634,6.962,36.048
2024-06-02 05:40:00,BATCH_0419,75.659,1.625,6.987,35.797
2024-06-02 05:45:00,BATCH_0419,74.766,1.655,6.821,34.823
2024-06-02 05:50:00,BATCH_0419,74.913,1.611,6.856,35.533
2024-06-02 05:55:00,BATCH_0419,76.118,1.606,6.794,34.062
2024-06-02 06:00:00,BATCH_0419,74.5,1.647,6.86,38.514
2024-06-02 06:05:00,BATCH_0419,74.489,1.549,6.916,37.635
2024-06-02 06:10:00,BATCH_0419,74.419,1.615,6.944,37.193
2024-06-02 06:15:00,BATCH_0419,74.739,1.66,6.868,34.894
2024-06-02 06:20:00,BATCH_0419,74.737,1.677,6.872,37.559
2024-06-02 06:25:00,BATCH_0419,73.872,1.646,6.793,35.39
2024-06-02 06:30:00,BATCH_0419,74.206,1.657,6.892,37.637
2024-06-02 06:35:00,BATCH_0419,73.83,1.48,6.829,37.234
2024-06-02 06:40:00,BATCH_0419,73.757,1.612,6.827,38.795
2024-06-02 06:45:00,BATCH_0419,75.631,1.563,6.856,38.862
2024-06-02 06:50:00,BATCH_0419,75.6,1.63,6.895,36.595
2024-06-02 06:55:00,BATCH_0419,76.154,1.652,6.904,36.513
2024-06-02 07:00:00,BATCH_0419,75.538,1.554,6.879,37.29
2024-06-02 07:05:00,BATCH_0419,73.774,1.609,6.877,34.552
2024-06-02 07:10:00,BATCH_0419,75.256,1.622,6.939,33.642
2024-06-02 07:15:00,BATCH_0419,74.955,1.574,6.901,35.048
2024-06-02 07:20:00,BATCH_0419,75.301,1.615,6.9,35.99
2024-06-02 07:25:00,BATCH_0419,73.642,1.594,6.84,36.105
2024-06-02 07:30:00,BATCH_0419,75.935,1.642,6.851,36.262
2024-06-02 07:35:00,BATCH_0419,74.402,1.643,6.871,35.727
2024-06-02 07:40:00,BATCH_0419,72.918,1.603,6.891,37.811
2024-06-02 07:45:00,BATCH_0419,74.204,1.661,6.862,38.156
2024-06-02 07:50:00,BATCH_0419,75.912,1.662,6.887,39.485
2024-06-02 07:55:00,BATCH_0419,74.114,1.582,6.868,34.696
2024-06-02 08:00:00,BATCH_0419,74.889,1.644,6.888,35.651
2024-06-02 08:05:00,BATCH_0419,74.887,1.6,6.818,36.762
2024-06-02 08:10:00,BATCH_0419,74.595,1.695,6.863,36.678
2024-06-02 08:15:00,BATCH_0419,73.756,1.588,6.88,38.473
2024-10-15 00:00:00,BATCH_0420,76.608,1.604,6.883,54.997
2024-10-15 00:05:00,BATCH_0420,76.28,1.548,6.807,53.725
2024-10-15 00:10:00,BATCH_0420,76.553,1.49,6.875,53.23
2024-10-15 00:15:00,BATCH_0420,74.795,1.593,6.8,54.78
2024-10-15 00:20:00,BATCH_0420,73.643,1.52,6.873,55.268
2024-10-15 00:25:00,BATCH_0420,76.684,1.54,6.83,53.179
2024-10-15 00:30:00,BATCH_0420,74.98,1.59,6.812,57.583
2024-10-15 00:35:00,BATCH_0420,76.086,1.475,6.791,55.907
2024-10-15 00:40:00,BATCH_0420,76.841,1.628,6.856,57.408
2024-10-15 00:45:00,BATCH_0420,76.016,1.457,6.89,56.535
2024-10-15 00:50:00,BATCH_0420,74.898,1.423,6.815,54.731
2024-10-15 00:55:00,BATCH_0420,74.986,1.498,6.832,53.222
2024-10-15 01:00:00,BATCH_0420,75.11,1.613,6.805,54.286
2024-10-15 01:05:00,BATCH_0420,76.97,1.572,6.775,55.318
2024-10-15 01:10:00,BATCH_0420,75.181,1.604,6.818,55.443
2024-10-15 01:15:00,BATCH_0420,75.374,1.596,6.886,54.369
2024-10-15 01:20:00,BATCH_0420,76.284,1.447,6.816,53.305
2024-10-15 01:25:00,BATCH_0420,76.113,1.65,6.923,55.801
2024-10-15 01:30:00,BATCH_0420,75.374,1.584,6.812,56.073
2024-10-15 01:35:00,BATCH_0420,75.868,1.626,6.87,56.243
2024-10-15 01:40:00,BATCH_0420,76.128,1.599,6.898,54.557
2024-10-15 01:45:00,BATCH_0420,75.433,1.572,6.806,54.626
2024-10-15 01:50:00,BATCH_0420,75.4,1.536,6.82,57.749
2024-10-15 01:55:00,BATCH_0420,75.074,1.49,6.762,56.671
2024-10-15 02:00:00,BATCH_0420,75.506,1.514,6.833,54.866
2024-10-15 02:05:00,BATCH_0420,75.265,1.479,6.774,54.967
2024-10-15 02:10:00,BATCH_0420,73.419,1.564,6.897,54.859
2024-10-15 02:15:00,BATCH_0420,75.184,1.476,6.827,56.144
2024-10-15 02:20:00,BATCH_0420,75.653,1.59,6.838,54.931
2024-10-15 02:25:00,BATCH_0420,74.969,1.572,6.867,55.081
