Product_Name,Manufacturing_Site,Manufacturing_Line,Batch_Start_Time,Reaction_Time,Reactor_Temp,Pressure,pH,Agitation_Speed,Yield,Batch_Status,Batch_End_Time,Sample_ID,Instrument_Type,Retention_Time,Impurity_A,Impurity_B,Total_Impurity,Purity,Test_Date,temp_mean,temp_max,pressure_mean,pressure_max,ph_mean,ph_std,oxygen_mean,temp_pressure_ratio,reaction_intensity,impurity_ratio
MetforminXR,Plant_A,Line_3,2024-07-17,6.41,72.1,0.93,7.19,248.0,95.73,Pass,2024-07-17 06:24:36.000000000,SMP_00233,HPLC,5.482,0.2192,0.1133,0.3325,96.675,2024-01-21,74.45064,76.461,1.36432,1.501,6.7991600000000005,0.051107674017063065,37.537890000000004,37.357512953367866,462.161,0.0034041464038904535
AmoxiTab,Plant_B,Line_2,2024-02-21,9.04,70.24,1.84,6.98,289.0,89.19,Pass,2024-02-21 09:02:24.000000000,SMP_00234,HPLC,5.601,0.1982,0.1851,0.3833,96.167,2024-02-21,72.95691,75.368,1.64719,1.758,6.71316,0.051415070698672516,44.0035,24.732394366197184,634.9695999999999,0.003944754906501178
MetforminXR,Plant_A,Line_2,2024-09-16,8.69,73.48,1.42,7.22,216.0,92.84,Pass,2024-09-16 08:41:24.000000000,SMP_00235,UPLC,5.159,0.2202,0.2688,0.489,95.11,2024-12-03,75.54437,77.222,1.40961,1.525,7.02886,0.047321385602637815,41.65551000000001,30.363636363636367,638.5412,0.005087920091561752
MetforminXR,Plant_A,Line_1,2024-02-28,9.54,81.54,1.65,6.87,207.0,98.65,Pass,2024-02-28 09:32:24.000000000,SMP_00236,UPLC,5.27,0.1968,0.2616,0.4584,95.416,2024-06-19,72.26394,74.25,1.47607,1.566,6.73411,0.04571914591317627,46.65432,30.76981132075472,777.8916,0.004754397610355128
MetforminXR,Plant_B,Line_3,2024-03-12,8.85,73.11,1.7,6.68,258.0,90.67,Pass,2024-03-12 08:51:00.000000000,SMP_00237,UPLC,5.396,0.2234,0.2238,0.4472,95.528,2024-03-07,74.81049,77.057,1.38112,1.5,6.76617,0.0475237431355754,46.12245,27.077777777777776,647.0235,0.004632852643792474
AtorvaCap,Plant_A,Line_3,2024-05-27,7.15,73.11,1.63,6.88,232.0,95.84,Pass,2024-05-27 07:09:00.000000000,SMP_00238,UPLC,5.354,0.1657,0.1094,0.2751,97.249,2024-04-22,73.47416,75.283,1.59411,1.721,6.70667,0.05231259094823332,41.66564,27.798479087452474,522.7365,0.002800028499017802
AtorvaCap,Plant_B,Line_3,2024-12-14,8.65,74.92,1.24,6.47,258.0,94.27,Pass,2024-12-14 08:39:00.000000000,SMP_00239,HPLC,5.352,0.2886,0.0968,0.3854,96.146,2024-10-26,74.22353,76.693,1.39335,1.537,6.648820000000001,0.050580744529630045,38.54991,33.44642857142857,648.058,0.0039672245897926835
AmoxiTab,Plant_A,Line_2,2024-03-03,6.29,72.97,1.39,6.65,242.0,93.25,Pass,2024-03-03 06:17:23.999999999,SMP_00240,UPLC,4.933,0.2811,0.1892,0.4703,95.297,2024-06-08,76.75625,78.602,1.43641,1.543,6.78538,0.04539474005038935,38.1998,30.53138075313808,458.9813,0.004883848925719389
AmoxiTab,Plant_B,Line_2,2024-11-05,7.62,74.66,1.06,6.87,157.0,93.72,Pass,2024-11-05 07:37:12.000000000,SMP_00241,HPLC,5.03,0.2845,0.1945,0.479,95.21,2024-09-22,72.7017,74.745,1.59118,1.748,6.75551,0.04849335995366746,44.59455,36.24271844660194,568.9091999999999,0.00497869244361293
AtorvaCap,Plant_B,Line_3,2024-08-30,8.75,77.7,1.65,6.87,231.0,91.62,Pass,2024-08-30 08:45:00.000000000,SMP_00242,HPLC,5.101,0.2438,0.172,0.4158,95.842,2024-11-15,74.68412000000001,76.569,1.38263,1.525,6.712720000000001,0.051293388630229246,38.52343,29.320754716981135,679.875,0.004293591623469156
MetforminXR,Plant_B,Line_3,2024-11-25,7.46,79.42,2.01,6.76,229.0,92.14,Pass,2024-11-25 07:27:36.000000000,SMP_00243,UPLC,5.443,0.2322,0.1156,0.3478,96.522,2024-08-19,75.02789,77.101,1.55016,1.658,6.75216,0.048826785164445934,44.835280000000004,26.385382059800666,592.4732,0.003566374766719304
AmoxiTab,Plant_A,Line_3,2024-04-16,11.7,80.02,0.95,6.24,224.0,89.81,Pass,2024-04-16 11:42:00.000000000,SMP_00244,HPLC,4.953,0.3942,0.215,0.6092,93.908,2024-11-20,73.06813,76.284,1.4591900000000002,1.558,6.7419,0.04885052443294472,38.35819,41.03589743589743,936.2339999999999,0.0064188477262190746
AtorvaCap,Plant_B,Line_2,2024-08-13,5.16,85.28,1.27,7.05,216.0,92.17,Pass,2024-08-13 05:09:36.000000000,SMP_00245,HPLC,5.505,0.2567,0.1888,0.4455,95.545,2024-03-08,79.48782,81.409,1.43216,1.533,6.7762199999999995,0.047970020098836774,49.24061,37.56828193832599,440.0448,0.004614428504842302
AtorvaCap,Plant_A,Line_3,2024-11-08,7.18,77.85,1.45,7.13,172.0,89.66,Pass,2024-11-08 07:10:48.000000000,SMP_00246,UPLC,5.356,0.3764,0.2032,0.5796,94.204,2024-01-28,71.55724000000001,73.181,1.5146700000000002,1.689,6.69974,0.04515330116459496,41.42206,31.775510204081627,558.963,0.006087979496659805
AtorvaCap,Plant_A,Line_3,2024-08-05,6.59,86.17,1.55,7.46,246.0,96.02,Pass,2024-08-05 06:35:24.000000000,SMP_00247,HPLC,5.431,0.1504,0.2275,0.3779,96.221,2024-04-25,75.85789,78.206,1.56702,1.681,6.8893200000000006,0.05002724106409266,38.17757,33.7921568627451,567.8603,0.0038870202939694097
MetforminXR,Plant_A,Line_1,2024-08-28,6.95,71.12,1.76,6.98,231.0,85.2,Pass,2024-08-28 06:57:00.000000000,SMP_00248,HPLC,5.014,0.3089,0.1581,0.467,95.33,2024-02-20,75.32247000000001,76.815,1.6203999999999998,1.751,6.66173,0.0447833967700376,49.39086,25.768115942028988,494.28400000000005,0.0048479186131008
AtorvaCap,Plant_A,Line_1,2024-09-15,7.04,85.46,1.45,6.8,253.0,93.92,Pass,2024-09-15 07:02:24.000000000,SMP_00249,UPLC,5.214,0.1765,0.1409,0.3174,96.826,2024-06-29,74.59488999999999,76.457,1.38429,1.486,6.93703,0.0496890238474162,40.38253,34.88163265306122,601.6383999999999,0.0032445362173655267
AtorvaCap,Plant_B,Line_2,2024-09-18,6.01,73.1,1.41,6.39,174.0,93.35,Pass,2024-09-18 06:00:36.000000000,SMP_00250,UPLC,5.26,0.1944,0.2686,0.463,95.37,2024-09-16,73.74282,75.697,1.58275,1.699,6.8679499999999996,0.04819706495946688,36.84594,30.331950207468875,439.33099999999996,0.004804399709453149
AtorvaCap,Plant_B,Line_3,2024-01-05,9.13,73.59,1.83,7.4,235.0,92.98,Pass,2024-01-05 09:07:48.000000000,SMP_00251,UPLC,5.251,0.2088,0.1194,0.3282,96.718,2024-03-19,77.31027,79.397,1.51013,1.659,6.71139,0.056144635549713204,40.34454,26.003533568904594,671.8767000000001,0.003358644262060214
AtorvaCap,Plant_A,Line_3,2024-09-17,7.18,74.4,1.7,6.9,213.0,96.1,Pass,2024-09-17 07:10:48.000000000,SMP_00252,UPLC,5.259,0.2025,0.1425,0.345,96.55,2024-09-29,72.86757,74.423,1.5432599999999999,1.656,6.834980000000001,0.046837130224606706,44.48023,27.555555555555557,534.192,0.0035366478728856995
AmoxiTab,Plant_A,Line_1,2024-02-23,8.25,73.91,1.66,6.88,224.0,90.86,Pass,2024-02-23 08:15:00.000000000,SMP_00253,UPLC,5.145,0.203,0.2787,0.4817,95.183,2024-04-17,75.61984000000001,77.891,1.52288,1.643,6.79646,0.05560419648431805,41.1158,27.785714285714285,609.7574999999999,0.005008161525425491
AmoxiTab,Plant_B,Line_2,2024-02-16,7.35,75.43,1.53,6.7,213.0,93.02,Pass,2024-02-16 07:21:00.000000000,SMP_00254,UPLC,5.227,0.3717,0.1362,0.5079,94.921,2024-03-14,75.52161,77.378,1.51372,1.641,6.82154,0.05096214083002988,43.42788,29.81422924901186,554.4105000000001,0.005294982329208411
AtorvaCap,Plant_A,Line_1,2024-08-02,6.96,72.1,1.79,6.67,236.0,85.13,Pass,2024-08-02 06:57:36.000000000,SMP_00255,UPLC,5.407,0.2545,0.1721,0.4266,95.734,2024-06-23,75.26329,77.273,1.40954,1.573,6.88683,0.05184379315683703,35.618339999999996,25.842293906810035,501.816,0.004410031633138297
MetforminXR,Plant_B,Line_1,2024-06-25,10.51,79.15,1.3,7.08,215.0,90.34,Pass,2024-06-25 10:30:36.000000000,SMP_00256,HPLC,4.967,0.2725,0.147,0.4195,95.805,2024-07-02,69.02644000000001,70.756,1.59447,1.74,6.90845,0.05699572463143714,40.223330000000004,34.413043478260875,831.8665000000001,0.004333453850524249
AmoxiTab,Plant_A,Line_1,2024-01-09,9.38,72.24,1.26,6.39,188.0,95.42,Pass,2024-01-09 09:22:48.000000000,SMP_00257,HPLC,5.509,0.2043,0.0373,0.2416,97.584,2024-01-23,78.80568,80.735,1.66607,1.782,6.62531,0.05557899010790077,38.35725,31.964601769911503,677.6112,0.002450701939462793
AtorvaCap,Plant_A,Line_1,2024-04-08,5.2,78.28,1.72,7.45,223.0,86.64,Pass,2024-04-08 05:12:00.000000000,SMP_00258,UPLC,5.396,0.3357,0.1701,0.5058,94.942,2024-09-30,75.04719,77.201,1.43633,1.537,6.7499199999999995,0.049329582166968394,48.19106,28.779411764705884,407.05600000000004,0.005271935127472848
AmoxiTab,Plant_B,Line_3,2024-01-20,5.04,82.64,1.01,7.36,214.0,92.64,Pass,2024-01-20 05:02:24.000000000,SMP_00259,HPLC,5.007,0.2855,0.0992,0.3847,96.153,2024-05-08,72.08835,74.016,1.61387,1.717,6.82602,0.05791076032669708,41.43241,41.11442786069652,416.5056,0.003959733616048912
AmoxiTab,Plant_A,Line_3,2024-08-28,9.56,73.21,1.53,6.66,217.0,89.29,Pass,2024-08-28 09:33:36.000000000,SMP_00260,HPLC,5.277,0.2191,0.2004,0.4195,95.805,2024-10-17,73.67542999999999,75.943,1.4780000000000002,1.593,6.73766,0.03956537104411616,45.07089,28.936758893280626,699.8876,0.004333453850524249
MetforminXR,Plant_B,Line_1,2024-03-01,7.22,78.97,1.41,6.45,124.0,91.56,Pass,2024-03-01 07:13:12.000000000,SMP_00261,UPLC,5.38,0.0916,0.2685,0.3601,96.399,2024-11-15,72.73602,74.286,1.4848599999999998,1.65,6.842079999999999,0.053907830056626714,41.90971,32.767634854771785,570.1634,0.003697163215228082
AtorvaCap,Plant_A,Line_2,2024-06-26,5.53,77.8,1.08,5.99,240.0,89.53,Pass,2024-06-26 05:31:48.000000000,SMP_00262,HPLC,4.953,0.2716,0.0029,0.2745,97.255,2024-07-04,75.47861,77.44,1.4756399999999998,1.586,6.82652,0.05202747525892633,41.43005,37.40384615384615,430.234,0.0027937509541499164
AtorvaCap,Plant_A,Line_2,2024-12-03,9.57,86.26,1.22,6.3,211.0,87.01,Pass,2024-12-03 09:34:11.999999999,SMP_00263,UPLC,5.208,0.3076,0.1474,0.455,95.45,2024-02-28,74.13461000000001,76.671,1.55076,1.661,7.05856,0.047148662373776414,44.552550000000004,38.855855855855864,825.5082000000001,0.004717470191809228
MetforminXR,Plant_A,Line_2,2024-03-02,8.25,72.48,1.47,7.09,180.0,93.54,Pass,2024-03-02 08:15:00.000000000,SMP_00264,HPLC,5.184,0.1521,0.2162,0.3683,96.317,2024-01-01,77.52376,79.683,1.3388,1.447,6.8322,0.05535432241569768,35.45944,29.344129554655876,597.96,0.003784539186370316
MetforminXR,Plant_B,Line_2,2024-05-24,8.38,78.98,1.81,6.93,248.0,91.8,Pass,2024-05-24 08:22:48.000000000,SMP_00265,UPLC,5.071,0.2205,0.0053,0.2258,97.742,2024-05-10,72.6172,74.926,1.56802,1.728,6.65667,0.052312590948233095,34.7141,28.1067615658363,661.8524000000001,0.0022867675355978203
AtorvaCap,Plant_A,Line_1,2024-08-03,9.21,66.87,1.3,7.0,239.0,94.45,Pass,2024-08-03 09:12:36.000000000,SMP_00266,HPLC,5.218,0.3037,0.2869,0.5906,94.094,2024-03-07,73.66366,75.377,1.53381,1.649,6.80403,0.04913647352327023,54.16878,29.073913043478264,615.8727000000001,0.006210696784234547
AtorvaCap,Plant_A,Line_3,2024-01-03,6.04,72.52,1.86,6.06,210.0,95.18,Pass,2024-01-03 06:02:24.000000000,SMP_00267,HPLC,5.08,0.0929,0.2104,0.3033,96.967,2024-10-19,73.70285,75.389,1.41716,1.561,7.0087,0.04933015960307286,41.093230000000005,25.356643356643353,438.02079999999995,0.003095940469750018
MetforminXR,Plant_A,Line_2,2024-06-08,5.55,76.77,1.52,6.64,185.0,96.9,Pass,2024-06-08 05:33:00.000000000,SMP_00268,HPLC,5.475,0.1851,0.2667,0.4518,95.482,2024-10-11,76.23317,78.078,1.63397,1.779,6.79674,0.05315683294637541,34.51863,30.46428571428571,426.07349999999997,0.004682738749196741
AmoxiTab,Plant_A,Line_1,2024-08-14,10.37,81.97,1.89,7.35,225.0,92.53,Pass,2024-08-14 10:22:12.000000000,SMP_00269,UPLC,5.075,0.2877,0.1349,0.4226,95.774,2024-03-29,76.24283,78.291,1.51428,1.634,6.7462599999999995,0.052048854284443447,40.697109999999995,28.36332179930796,850.0288999999999,0.0043668754004174675
AmoxiTab,Plant_B,Line_2,2024-09-25,5.84,68.87,1.32,6.76,224.0,97.07,Pass,2024-09-25 05:50:24.000000000,SMP_00270,HPLC,5.358,0.3605,0.1445,0.505,94.95,2024-04-09,72.46629,74.31,1.6013,1.735,6.76053,0.05303257146663392,35.9182,29.685344827586206,402.2008,0.005263157894736842
MetforminXR,Plant_B,Line_2,2024-04-29,6.17,78.93,1.49,6.29,248.0,88.1,Pass,2024-04-29 06:10:12.000000000,SMP_00271,HPLC,4.869,0.4686,0.1671,0.6357,93.643,2024-07-07,73.64638,75.255,1.6998900000000001,1.818,6.63445,0.05077129846157907,42.65529000000001,31.698795180722893,486.9981,0.006716820050082944
AmoxiTab,Plant_A,Line_1,2024-03-29,6.47,74.68,1.61,6.76,207.0,95.64,Pass,2024-03-29 06:28:12.000000000,SMP_00272,UPLC,5.168,0.4459,0.3511,0.797,92.03,2024-12-11,77.28223,79.035,1.51745,1.668,6.83289,0.04321847131292686,35.401019999999995,28.61302681992337,483.17960000000005,0.008567128883155972
MetforminXR,Plant_B,Line_3,2024-11-24,11.12,67.39,1.45,6.49,256.0,93.84,Pass,2024-11-24 11:07:12.000000000,SMP_00273,UPLC,5.202,0.2644,0.2854,0.5498,94.502,2024-08-28,75.03124,77.217,1.47804,1.632,6.64518,0.04977086486991154,39.34801,27.50612244897959,749.3768,0.005756947498481707
AmoxiTab,Plant_A,Line_3,2024-03-08,8.74,75.91,1.79,6.93,204.0,92.93,Pass,2024-03-08 08:44:24.000000000,SMP_00274,HPLC,5.161,0.2016,0.1906,0.3922,96.078,2024-09-26,72.86877,74.856,1.66268,1.796,6.96059,0.04874818722348306,47.1603,27.207885304659495,663.4534,0.004040050268855971
AmoxiTab,Plant_A,Line_1,2024-12-22,9.45,83.55,0.84,6.81,180.0,93.78,Pass,2024-12-22 09:27:00.000000000,SMP_00275,HPLC,5.121,0.3423,0.2004,0.5427,94.573,2024-08-06,75.92520999999999,77.853,1.5498599999999998,1.657,6.749879999999999,0.049503041432937316,33.66567,45.40760869565218,789.5474999999999,0.005678381969803187
AtorvaCap,Plant_A,Line_3,2024-04-07,8.29,69.4,2.23,7.02,186.0,88.16,Pass,2024-04-07 08:17:23.999999999,SMP_00276,HPLC,5.066,0.1956,0.2308,0.4264,95.736,2024-06-24,78.62322,80.688,1.51548,1.623,6.66451,0.04978590425638824,48.74003,21.48606811145511,575.326,0.004407872973867019
AtorvaCap,Plant_B,Line_1,2024-09-23,7.1,74.45,1.76,6.31,218.0,87.21,Pass,2024-09-23 07:06:00.000000000,SMP_00277,HPLC,5.351,0.1738,0.3713,0.5451,94.549,2024-12-06,73.31566,75.968,1.27879,1.415,6.7917499999999995,0.040677687279689824,37.72299,26.97463768115942,528.595,0.005704926268197469
AmoxiTab,Plant_B,Line_1,2024-04-14,8.95,70.07,1.45,6.62,218.0,98.84,Pass,2024-04-14 08:57:00.000000000,SMP_00278,UPLC,5.4,0.2195,0.2106,0.4301,95.699,2024-08-20,75.66572000000001,77.713,1.43643,1.518,6.796620000000001,0.04682285119404197,35.73451,28.599999999999994,627.1264999999999,0.004447822624846172
AmoxiTab,Plant_B,Line_1,2024-11-18,5.67,72.66,1.33,7.24,230.0,91.33,Pass,2024-11-18 05:40:12.000000000,SMP_00279,HPLC,5.184,0.2069,0.1837,0.3906,96.094,2024-05-30,72.94243999999999,74.931,1.5112100000000002,1.705,6.8629,0.045941882478372185,46.91304,31.184549356223172,411.9822,0.0040229056378355
AtorvaCap,Plant_B,Line_3,2024-05-02,6.36,82.16,1.24,6.26,217.0,91.27,Pass,2024-05-02 06:21:36.000000000,SMP_00280,HPLC,4.981,0.2913,0.1529,0.4442,95.558,2024-10-03,76.15925,78.148,1.42977,1.569,6.90606,0.04124301471311569,44.69631999999999,36.67857142857142,522.5376,0.004600343834793595
AtorvaCap,Plant_B,Line_1,2024-01-29,9.1,73.64,1.69,6.4,249.0,87.59,Pass,2024-01-29 09:06:00.000000000,SMP_00281,UPLC,5.559,0.1898,0.1988,0.3886,96.114,2024-08-16,73.10594,75.133,1.5567900000000001,1.689,6.7800199999999995,0.05420983920532014,34.78202,27.375464684014872,670.124,0.004001482793418045
AtorvaCap,Plant_B,Line_2,2024-05-16,5.96,82.01,1.8,6.88,212.0,86.07,Pass,2024-05-16 05:57:36.000000000,SMP_00282,HPLC,5.024,0.2585,0.133,0.3915,96.085,2024-06-19,76.17743,77.772,1.4971,1.608,6.628049999999999,0.05834387350662941,43.02475999999999,29.289285714285718,488.7796,0.004032548797445538
MetforminXR,Plant_B,Line_3,2024-07-13,7.72,80.55,1.45,6.91,160.0,91.65,Pass,2024-07-13 07:43:12.000000000,SMP_00283,HPLC,4.908,0.4095,0.2197,0.6292,93.708,2024-08-10,79.48335,81.909,1.43561,1.553,6.7691300000000005,0.052826312505505096,37.90466,32.87755102040816,621.846,0.006643578156016387
AmoxiTab,Plant_B,Line_3,2024-08-13,7.78,73.19,1.83,6.6,216.0,90.63,Pass,2024-08-13 07:46:48.000000000,SMP_00284,HPLC,4.797,0.2622,0.0654,0.3276,96.724,2024-07-31,73.31366,75.336,1.6017599999999999,1.712,6.77503,0.04824609786911223,36.67487,25.862190812720847,569.4182,0.003352298309524784
AtorvaCap,Plant_B,Line_3,2024-11-27,7.21,72.49,1.23,6.69,160.0,92.01,Pass,2024-11-27 07:12:36.000000000,SMP_00285,UPLC,5.22,0.4017,0.1592,0.5609,94.391,2024-10-08,75.23148,77.243,1.57018,1.698,6.80637,0.05142998673297063,37.99575,32.506726457399104,522.6528999999999,0.005880009644515729
AmoxiTab,Plant_A,Line_3,2024-06-18,5.07,70.52,1.17,7.01,228.0,92.35,Pass,2024-06-18 05:04:12.000000000,SMP_00286,UPLC,5.157,0.3702,0.2388,0.609,93.91,2024-02-10,73.01432,75.064,1.66011,1.777,6.68068,0.05022975093296687,34.76421,32.49769585253456,357.5364,0.006416605204930988
MetforminXR,Plant_B,Line_2,2024-01-09,7.06,70.35,2.04,7.14,252.0,101.96,Pass,2024-01-09 07:03:36.000000000,SMP_00287,HPLC,5.406,0.3092,0.2095,0.5187,94.813,2024-05-01,74.29137,76.045,1.4416200000000001,1.574,6.74389,0.05311639496559823,43.03021,23.14144736842105,496.67099999999994,0.005413670378758624
MetforminXR,Plant_B,Line_3,2024-02-09,6.76,76.77,1.68,6.37,190.0,90.65,Pass,2024-02-09 06:45:36.000000000,SMP_00288,HPLC,5.322,0.2146,0.143,0.3576,96.424,2024-08-14,76.41265,78.412,1.5552099999999998,1.679,6.77086,0.04378437062595633,37.006750000000004,28.645522388059703,518.9652,0.003670553457053703
AtorvaCap,Plant_B,Line_3,2024-01-25,8.24,74.9,1.92,6.95,263.0,98.32,Pass,2024-01-25 08:14:24.000000000,SMP_00289,UPLC,5.258,0.3541,0.1614,0.5155,94.845,2024-10-20,70.56755,72.644,1.55406,1.685,6.76,0.05107669021019551,39.064609999999995,25.650684931506852,617.176,0.0053784756638322285
MetforminXR,Plant_B,Line_1,2024-09-17,8.17,71.88,1.24,7.4,245.0,98.57,Pass,2024-09-17 08:10:12.000000000,SMP_00290,HPLC,5.146,0.225,0.2628,0.4878,95.122,2024-03-28,74.05925,75.986,1.2848,1.385,7.00586,0.05324936951303136,47.81196,32.08928571428571,587.2596,0.0050748007740163545
AmoxiTab,Plant_B,Line_3,2024-08-13,8.57,67.26,1.22,6.75,256.0,95.01,Pass,2024-08-13 08:34:11.999999999,SMP_00291,HPLC,5.422,0.2498,0.0832,0.333,96.67,2024-09-23,73.85924,75.806,1.5442500000000001,1.654,6.85294,0.04455341136934928,43.89482,30.297297297297302,576.4182000000001,0.0034094399508549198
AtorvaCap,Plant_B,Line_2,2024-05-03,6.99,75.53,1.39,6.37,226.0,91.06,Pass,2024-05-03 06:59:24.000000000,SMP_00292,UPLC,5.573,0.283,0.0836,0.3666,96.334,2024-01-29,74.21602,76.418,1.53858,1.72,6.576029999999999,0.05142071566985432,40.94527,31.60251046025105,527.9547,0.00376641255881809
AmoxiTab,Plant_B,Line_2,2024-02-07,8.78,72.65,1.25,6.35,190.0,86.55,Pass,2024-02-07 08:46:48.000000000,SMP_00293,UPLC,5.402,0.2495,0.1056,0.3551,96.449,2024-09-03,72.90357,74.534,1.49726,1.644,6.4753,0.05787281422449244,33.10337,32.28888888888889,637.867,0.0036439573520508166
AmoxiTab,Plant_B,Line_2,2024-11-23,5.67,74.02,1.71,6.74,243.0,93.91,Pass,2024-11-23 05:40:12.000000000,SMP_00294,UPLC,5.107,0.178,0.1791,0.3571,96.429,2024-11-11,68.04849,70.207,1.4947,1.597,6.88345,0.04805644303495346,40.36478,27.313653136531364,419.6934,0.0036652331441357293
MetforminXR,Plant_B,Line_2,2024-09-07,5.27,76.52,1.27,7.21,201.0,96.08,Pass,2024-09-07 05:16:12.000000000,SMP_00295,HPLC,5.356,0.0973,0.0715,0.1688,98.312,2024-08-31,75.51165,77.336,1.6055099999999998,1.689,6.7775099999999995,0.052105854767099696,55.14916,33.709251101321584,403.26039999999995,0.0016996938939906558
MetforminXR,Plant_B,Line_3,2024-06-24,4.5,62.49,1.15,6.78,224.0,98.99,Pass,2024-06-24 04:30:00.000000000,SMP_00296,HPLC,5.12,0.3459,0.2562,0.6021,93.979,2024-03-01,73.20073000000001,75.066,1.62712,1.744,6.59549,0.048438129859052555,40.56734,29.06511627906977,281.205,0.0063392960549174026
MetforminXR,Plant_B,Line_3,2024-03-30,7.25,67.33,1.54,6.88,215.0,88.2,Pass,2024-03-30 07:15:00.000000000,SMP_00297,HPLC,4.979,0.307,0.1061,0.4131,95.869,2024-05-26,75.01189000000001,77.463,1.37826,1.51,6.679500000000001,0.04716797835203612,50.29785,26.50787401574803,488.1425,0.00426452218976143
MetforminXR,Plant_A,Line_2,2024-02-06,6.87,86.48,1.11,6.4,254.0,91.03,Pass,2024-02-06 06:52:12.000000000,SMP_00298,HPLC,5.02,0.0779,0.1979,0.2758,97.242,2024-06-22,76.08391999999999,78.384,1.6467599999999998,1.784,6.730549999999999,0.05015478566649975,46.240140000000004,40.985781990521325,594.1176,0.0028073532704953074
MetforminXR,Plant_A,Line_2,2024-11-11,9.18,72.47,0.96,7.19,242.0,88.22,Pass,2024-11-11 09:10:48.000000000,SMP_00299,UPLC,5.128,0.1753,0.1337,0.309,96.91,2024-10-04,76.42175,78.285,1.5122499999999999,1.631,6.64072,0.05217745168793187,39.48564,36.974489795918366,665.2746,0.0031559595546930856
AtorvaCap,Plant_B,Line_3,2024-06-24,7.03,62.41,1.54,6.34,218.0,89.47,Pass,2024-06-24 07:01:48.000000000,SMP_00300,HPLC,5.221,0.2679,0.1748,0.4427,95.573,2024-11-29,75.11739,77.544,1.54843,1.675,6.85135,0.0515088253691451,40.44354,24.57086614173228,438.7423,0.004584097004338687
AmoxiTab,Plant_B,Line_2,2024-10-10,8.41,67.75,0.98,6.6,161.0,94.66,Pass,2024-10-10 08:24:36.000000000,SMP_00301,HPLC,5.612,0.2943,0.0517,0.346,96.54,2024-05-21,76.34271,77.916,1.50512,1.6,6.8432,0.052622344219077875,33.551,34.217171717171716,569.7775,0.0035472626614722162
AmoxiTab,Plant_A,Line_1,2024-03-21,9.22,87.42,1.73,7.05,201.0,89.28,Pass,2024-03-21 09:13:12.000000000,SMP_00302,UPLC,5.024,0.0982,0.2601,0.3583,96.417,2024-02-13,74.53912,76.46,1.5676599999999998,1.684,6.80248,0.042351220272689345,36.73316,32.02197802197802,806.0124000000001,0.0036780028126507693
AmoxiTab,Plant_B,Line_2,2024-04-23,6.97,71.49,1.08,5.98,241.0,88.7,Pass,2024-04-23 06:58:12.000000000,SMP_00303,UPLC,5.465,0.2411,0.1031,0.3442,96.558,2024-05-23,76.06208000000001,78.012,1.5997700000000001,1.727,6.792859999999999,0.04680823116771794,35.41207,34.37019230769231,498.28529999999995,0.0035281576088070686
AmoxiTab,Plant_A,Line_2,2024-02-09,8.45,80.8,0.83,6.87,228.0,95.19,Pass,2024-02-09 08:27:00.000000000,SMP_00304,HPLC,5.137,0.304,0.0947,0.3987,96.013,2024-12-18,77.24319,79.354,1.45278,1.589,6.838869999999999,0.05583229849787246,35.30203,44.15300546448087,682.7599999999999,0.004109758485976106
MetforminXR,Plant_A,Line_1,2024-10-27,9.5,75.61,1.41,6.38,175.0,93.8,Pass,2024-10-27 09:30:00.000000000,SMP_00305,UPLC,4.797,0.2148,0.3703,0.5851,94.149,2024-11-28,74.86014,76.524,1.5529400000000002,1.677,6.80399,0.044209897653184504,48.57564,31.37344398340249,718.295,0.006149302672650264
AmoxiTab,Plant_A,Line_1,2024-08-11,6.14,72.58,1.54,6.81,166.0,93.4,Pass,2024-08-11 06:08:24.000000000,SMP_00306,UPLC,5.099,0.2756,0.2243,0.4999,95.001,2024-02-24,74.86520999999999,76.87,1.35194,1.481,6.837129999999999,0.04826686233846147,38.18757,28.574803149606296,445.64119999999997,0.00520723742461016
AtorvaCap,Plant_A,Line_3,2024-11-13,8.04,78.88,1.65,6.66,226.0,89.39,Pass,2024-11-13 08:02:24.000000000,SMP_00307,HPLC,5.435,0.2012,0.257,0.4582,95.418,2024-11-02,77.62707999999999,79.598,1.4866,1.643,6.72183,0.04709287084950859,45.87753,29.766037735849057,634.1951999999999,0.0047522246883362025
AtorvaCap,Plant_A,Line_3,2024-12-14,6.98,63.08,1.55,7.64,188.0,97.17,Pass,2024-12-14 06:58:48.000000000,SMP_00308,HPLC,5.269,0.3409,0.2167,0.5576,94.424,2024-12-23,74.65179,77.121,1.46341,1.619,6.94076,0.048469113355775,37.58132,24.737254901960785,440.2984,0.005843393695506371
AmoxiTab,Plant_B,Line_1,2024-04-24,6.24,67.79,1.18,6.64,191.0,92.06,Pass,2024-04-24 06:14:24.000000000,SMP_00309,HPLC,5.281,0.1701,0.1438,0.3139,96.861,2024-06-09,76.35211,78.991,1.59407,1.697,6.72658,0.04725520226825975,43.66708,31.096330275229366,423.00960000000003,0.0032076107949029747
AmoxiTab,Plant_A,Line_1,2024-07-04,5.7,72.54,1.71,7.54,240.0,101.52,Pass,2024-07-04 05:42:00.000000000,SMP_00310,HPLC,5.466,0.1358,0.0755,0.2113,97.887,2024-10-11,77.00201,78.941,1.57132,1.717,6.94615,0.05231883122748553,42.13178,26.767527675276757,413.47800000000007,0.002136782387978197
